H2 percentage,CH4 percentage,C2H6 percentage,C2H4 percentage,C2H2 percentage,Centroid X,Centroid Y,Expected Region,Matched Region
11.627906976744187,38.759689922480625,18.087855297157624,31.438415159345396,0.08613264427217916,-5.756035876268025,-13.076775574122829,PentagonRegions.T1,PentagonRegions.T2
80.82964115931165,7.582249524678791,4.864084600737338,6.723881653960438,0.0001430613117863923,-1.51025818856058,21.904169064855672,PentagonRegions.D1,PentagonRegions.S
11.839323467230443,60.46511627906976,20.29598308668076,5.9196617336152215,1.4799154334038054,-15.004175390974275,-12.066068164761852,PentagonRegions.T3,PentagonRegions.T1
22.042892242514824,34.94604867715765,11.827893398422589,31.182628050386825,0.0005376315181101176,-3.493030343553723,-11.67441565013724,PentagonRegions.T2,PentagonRegions.T3
31.707059292200874,5.691010642189901,9.756018243754115,52.84509882033479,0.0008130015203128429,2.386474158171673,-1.7980701134456432,PentagonRegions.T3,PentagonRegions.D2
12.257985432352049,30.322385016870857,17.41924245650028,39.99974193714879,0.0006451571280185289,-2.524259939361584,-12.850015905544165,PentagonRegions.T2,PentagonRegions.T3
11.845697394773017,31.955834832410936,17.906286759540606,38.291905531940685,0.0002754813347621632,-3.2449490488414994,-12.862467657905473,PentagonRegions.T2,PentagonRegions.T3
15.7359607311638,28.426251643392675,16.75118400414211,39.08609600966492,0.0005076116364891548,-2.30154454900414,-11.464731922946712,PentagonRegions.T2,PentagonRegions.T3
21.789290347344377,34.92058453018105,9.812395653108725,33.477585169429766,0.00014429993607512832,-2.553366771088145,-13.140863532627657,PentagonRegions.T2,PentagonRegions.T3
79.96323529411765,7.077205882352941,6.709558823529411,4.963235294117647,1.2867647058823528,-1.7460113637430137,23.679030433266504,PentagonRegions.PD,PentagonRegions.S
8.604206500956023,29.923518164435947,6.405353728489484,54.11089866156787,0.9560229445506693,3.434748322898059,-20.065553019798838,PentagonRegions.T1,PentagonRegions.T3
9.019607843137255,2.3529411764705883,67.45098039215686,9.019607843137255,12.156862745098039,-15.292935564909145,7.275132682292109,PentagonRegions.T1,PentagonRegions.S
38.72165894113181,27.819444287803428,30.07507490573344,3.3834459268950114,0.000375938436321668,-11.49747742962884,6.758777267471474,PentagonRegions.T1,PentagonRegions.S
2.2824529864613448,17.660479982744654,9.30099591982998,70.75604258030168,2.8530662330766807e-05,8.281143116250753,-21.171657784066063,PentagonRegions.T2,PentagonRegions.T3
2.002079909682795,34.64204934632958,14.959263740746772,48.39659833622826,8.667012596029417e-06,-0.7186471885382751,-18.663002773617702,PentagonRegions.T2,PentagonRegions.T3
15.298732649366325,31.774290887145444,8.96197948098974,43.45202172601086,0.5129752564876282,0.20858194699539442,-16.14023407442316,PentagonRegions.T2,PentagonRegions.T3
99.46247204420177,0.3029626129525744,0.1807010508727284,0.0538258449408127,3.844703210058051e-05,-0.057445890839150845,33.041886111420204,PentagonRegions.D1,PentagonRegions.S
91.42857142857143,5.714285714285714,1.7142857142857144,0.5714285714285714,0.5714285714285714,-0.4281224624711086,28.694508566617703,PentagonRegions.D1,PentagonRegions.PD
21.96078431372549,23.92156862745098,29.411764705882355,12.549019607843137,12.156862745098039,-7.035176408538958,1.589390889873392,PentagonRegions.D1,PentagonRegions.T1
48.105878386824294,9.090874655777819,0.00037878644399074254,12.121166207703759,30.68170196325014,9.663665740487287,14.127044751941295,PentagonRegions.D2,PentagonRegions.D1
30.66202090592334,35.87108013937282,8.310104529616726,13.18815331010453,11.968641114982578,-2.0988375589959194,-1.436863776518698,PentagonRegions.D2,PentagonRegions.T1
